source_book,recommended_book,genre,similarity
Mindset: The New Psychology of Success,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Non Fiction,0.9995597765131061
Mindset: The New Psychology of Success,Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9322828680225422
Mindset: The New Psychology of Success,Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.9301236804294821
Mindset: The New Psychology of Success,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,0.9253028302014698
Mindset: The New Psychology of Success,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Non Fiction,0.9184766378079162
The Blood of Olympus (The Heroes of Olympus (5)),Rush Revere and the First Patriots: Time-Travel Adventures With Exceptional Americans (2),Fiction,0.99072915055342
The Blood of Olympus (The Heroes of Olympus (5)),The Day the Crayons Quit,Fiction,0.9580432046531442
The Blood of Olympus (The Heroes of Olympus (5)),The Book with No Pictures,Fiction,0.9511662520866351
The Blood of Olympus (The Heroes of Olympus (5)),Rush Revere and the Brave Pilgrims: Time-Travel Adventures with Exceptional Americans (1),Fiction,0.9451618395553644
The Blood of Olympus (The Heroes of Olympus (5)),"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",Fiction,0.9438336853898125
The Great Gatsby,The Great Gatsby,Fiction,0.9621113859788091
The Great Gatsby,The Maze Runner (Book 1),Fiction,0.9606033867958973
The Great Gatsby,If I Stay,Fiction,0.9354157745931566
The Great Gatsby,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",Fiction,0.925764093732345
The Great Gatsby,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Fiction,0.9173336219749676
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),Laugh-Out-Loud Jokes for Kids,Non Fiction,0.9446686670254492
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),Laugh-Out-Loud Jokes for Kids,Non Fiction,0.8957698755110465
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),Laugh-Out-Loud Jokes for Kids,Non Fiction,0.8957698755110465
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),Quiet: The Power of Introverts in a World That Can't Stop Talking,Non Fiction,0.8719231958970393
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),JOURNEY TO THE ICE P,Non Fiction,0.8635951151049455
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Mindset: The New Psychology of Success,Non Fiction,0.9995597765131061
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9382480835660971
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.9354510134469781
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,0.931053403643239
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Non Fiction,0.9272527670945689
The Official SAT Study Guide,The Official SAT Study Guide,Non Fiction,0.9937581674899391
The Official SAT Study Guide,Capital in the Twenty First Century,Non Fiction,0.9883740007812449
The Official SAT Study Guide,The Official SAT Study Guide,Non Fiction,0.9757114037969258
The Official SAT Study Guide,"The Official SAT Study Guide, 2016 Edition (Official Study Guide for the New Sat)",Non Fiction,0.95339103603692
The Official SAT Study Guide,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9529599856864494
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),"Oh, the Places You'll Go!",Non Fiction,0.9939330364498584
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),The Very Hungry Caterpillar,Non Fiction,0.9861949649638431
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Non Fiction,0.9778932432815785
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Non Fiction,0.9778932432815785
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),"Oh, the Places You'll Go!",Non Fiction,0.9744402980189629
If I Stay,Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes,Fiction,0.990316420546833
If I Stay,Allegiant,Fiction,0.9556242500854775
If I Stay,The Casual Vacancy,Fiction,0.9376640549241334
If I Stay,The Great Gatsby,Fiction,0.9354157745931566
If I Stay,StrengthsFinder 2.0,Fiction,0.9255947414910908
The Very Hungry Caterpillar,Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Fiction,0.9861949649638431
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9807391808181971
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9807391808181971
The Very Hungry Caterpillar,Love You Forever,Fiction,0.9806564141781621
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.9770618828734167
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),"Oh, the Places You'll Go!",Non Fiction,0.9941080485225274
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),The Very Hungry Caterpillar,Non Fiction,0.9866611347788667
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Non Fiction,0.9813438794848816
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),"Oh, the Places You'll Go!",Non Fiction,0.979808027155412
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Non Fiction,0.9778932432815785
The 5 Love Languages: The Secret to Love that Lasts,Wonder,Non Fiction,0.9871677440324007
The 5 Love Languages: The Secret to Love that Lasts,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.9814996362120914
The 5 Love Languages: The Secret to Love that Lasts,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Non Fiction,0.9685466137765562
The 5 Love Languages: The Secret to Love that Lasts,Wonder,Non Fiction,0.9659385651464498
The 5 Love Languages: The Secret to Love that Lasts,Wonder,Non Fiction,0.9524979644285329
The Nightingale: A Novel,The Nightingale: A Novel,Fiction,0.9955770698211526
The Nightingale: A Novel,The Martian,Fiction,0.9902366529647572
The Nightingale: A Novel,How to Win Friends & Influence People,Fiction,0.9877434684702178
The Nightingale: A Novel,The Fault in Our Stars,Fiction,0.9844975184270954
The Nightingale: A Novel,The Fault in Our Stars,Fiction,0.980214626789723
Adult Coloring Book: Stress Relieving Patterns,"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Non Fiction,0.9581398543289511
Adult Coloring Book: Stress Relieving Patterns,Knock-Knock Jokes for Kids,Non Fiction,0.9438438311459224
Adult Coloring Book: Stress Relieving Patterns,Looking for Alaska,Non Fiction,0.9333998132121533
Adult Coloring Book: Stress Relieving Patterns,Milk and Vine: Inspirational Quotes From Classic Vines,Non Fiction,0.9298261412959387
Adult Coloring Book: Stress Relieving Patterns,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Non Fiction,0.9261032814220321
Baby Touch and Feel: Animals,Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Non Fiction,0.9999612293164373
Baby Touch and Feel: Animals,Laugh-Out-Loud Jokes for Kids,Non Fiction,0.985894358917125
Baby Touch and Feel: Animals,Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9810466331847215
Baby Touch and Feel: Animals,Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.9779085621832488
Baby Touch and Feel: Animals,Laugh-Out-Loud Jokes for Kids,Non Fiction,0.9526294349605542
How to Win Friends & Influence People,The Nightingale: A Novel,Non Fiction,0.9901920446797338
How to Win Friends & Influence People,Becoming,Non Fiction,0.9860710631804951
How to Win Friends & Influence People,Becoming,Non Fiction,0.9823575199126584
How to Win Friends & Influence People,The Martian,Non Fiction,0.9795667353915906
How to Win Friends & Influence People,The Nightingale: A Novel,Non Fiction,0.9790457476679126
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,The Shack: Where Tragedy Confronts Eternity,Non Fiction,0.9382492116417142
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,A Man Called Ove: A Novel,Non Fiction,0.9369288391236112
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,A Man Called Ove: A Novel,Non Fiction,0.9340164043236937
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,0.9059979310638585
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,1984 (Signet Classics),Non Fiction,0.9032881513629926
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Humans of New York : Stories,Non Fiction,0.9702614097842801
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Humans of New York,Non Fiction,0.9566249218129655
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Rush Revere and the First Patriots: Time-Travel Adventures With Exceptional Americans (2),Non Fiction,0.9247408867125756
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",The Wright Brothers,Non Fiction,0.922418423620201
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,0.9207213881564796
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,The Wright Brothers,Non Fiction,0.9938239528960111
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Born to Run,Non Fiction,0.9661890830265722
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,What Pet Should I Get? (Classic Seuss),Non Fiction,0.9589820790687094
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,0.9555483661078843
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Non Fiction,0.9550727862057624
All the Light We Cannot See,All the Light We Cannot See,Fiction,0.9886889457818164
All the Light We Cannot See,Divergent,Fiction,0.9839756421867268
All the Light We Cannot See,Where the Crawdads Sing,Fiction,0.9835637446970631
All the Light We Cannot See,The Fault in Our Stars,Fiction,0.9769954877966401
All the Light We Cannot See,The Martian,Fiction,0.9630546733701255
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Adult Coloring Book: Stress Relieving Patterns,Non Fiction,0.9581398543289511
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…","Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Non Fiction,0.9569210167344503
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Knock-Knock Jokes for Kids,Non Fiction,0.9540593774876318
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Non Fiction,0.938028741283586
"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Mindset: The New Psychology of Success,Non Fiction,0.9224989999386863
Adult Coloring Book: Stress Relieving Animal Designs,Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9993149326709636
Adult Coloring Book: Stress Relieving Animal Designs,Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Non Fiction,0.9796857090876127
Adult Coloring Book: Stress Relieving Animal Designs,Baby Touch and Feel: Animals,Non Fiction,0.9779085621832488
Adult Coloring Book: Stress Relieving Animal Designs,Mindset: The New Psychology of Success,Non Fiction,0.9640332288534498
Adult Coloring Book: Stress Relieving Animal Designs,"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Non Fiction,0.936358990545215
The Book with No Pictures,The Day the Crayons Quit,Fiction,0.9950155668861327
The Book with No Pictures,The Magnolia Story,Fiction,0.9909778664367718
The Book with No Pictures,Old School (Diary of a Wimpy Kid #10),Fiction,0.9898520837912751
The Book with No Pictures,Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),Fiction,0.9621416561700117
The Book with No Pictures,The Going-To-Bed Book,Fiction,0.9615669740035991
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Wonder,Non Fiction,0.9706124609843748
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Non Fiction,0.9701191548240431
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.9685466137765562
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.9586736258459239
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Non Fiction,0.9478275684733046
Wonder,The 5 Love Languages: The Secret to Love that Lasts,Fiction,0.9871677440324007
Wonder,"Oh, the Places You'll Go!",Fiction,0.9804591238005997
Wonder,The 5 Love Languages: The Secret to Love that Lasts,Fiction,0.9781671016340189
Wonder,"Oh, the Places You'll Go!",Fiction,0.9750255287073023
Wonder,Wonder,Fiction,0.9745897963840612
Humans of New York : Stories,"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Non Fiction,0.9702614097842801
Humans of New York : Stories,Humans of New York,Non Fiction,0.9616879831346915
Humans of New York : Stories,Rush Revere and the First Patriots: Time-Travel Adventures With Exceptional Americans (2),Non Fiction,0.9302221997564819
Humans of New York : Stories,Obama: An Intimate Portrait,Non Fiction,0.9199084861116316
Humans of New York : Stories,Double Down (Diary of a Wimpy Kid #11),Non Fiction,0.9109228575760425
The Day the Crayons Quit,The Book with No Pictures,Fiction,0.9950155668861327
The Day the Crayons Quit,The Magnolia Story,Fiction,0.9923859826202742
The Day the Crayons Quit,Old School (Diary of a Wimpy Kid #10),Fiction,0.9722260474597958
The Day the Crayons Quit,The Wonderful Things You Will Be,Fiction,0.9715128561483773
The Day the Crayons Quit,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Fiction,0.9592628933138769
Balance (Angie's Extreme Stress Menders),Mindset: The New Psychology of Success,Non Fiction,0.9637209728608978
Balance (Angie's Extreme Stress Menders),Mindset: The New Psychology of Success,Non Fiction,0.9095445343945809
Balance (Angie's Extreme Stress Menders),"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",Non Fiction,0.901987311531396
Balance (Angie's Extreme Stress Menders),Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.8971937463310296
Balance (Angie's Extreme Stress Menders),"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley…",Non Fiction,0.8858791180688669
Being Mortal: Medicine and What Matters in the End,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",Non Fiction,0.941982714791035
Being Mortal: Medicine and What Matters in the End,Alexander Hamilton,Non Fiction,0.9277911399514384
Being Mortal: Medicine and What Matters in the End,When Breath Becomes Air,Non Fiction,0.9252363842891534
Being Mortal: Medicine and What Matters in the End,The Wonderful Things You Will Be,Non Fiction,0.9117849952289944
Being Mortal: Medicine and What Matters in the End,Between the World and Me,Non Fiction,0.8935445375755569
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Baby Touch and Feel: Animals,Non Fiction,0.9999612293164373
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Laugh-Out-Loud Jokes for Kids,Non Fiction,0.9844189848690618
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9827148881421719
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.9796857090876127
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Laugh-Out-Loud Jokes for Kids,Non Fiction,0.9507942196524495
What Pet Should I Get? (Classic Seuss),The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Fiction,0.9589820790687094
What Pet Should I Get? (Classic Seuss),The Wright Brothers,Fiction,0.9273345926338198
What Pet Should I Get? (Classic Seuss),Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Fiction,0.9212813551868457
What Pet Should I Get? (Classic Seuss),"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Fiction,0.9141163350700926
What Pet Should I Get? (Classic Seuss),The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Fiction,0.9012702389413547
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.995029260414989
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9948211683273728
"Publication Manual of the American Psychological Association, 6th Edition",Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Non Fiction,0.9913816915564609
"Publication Manual of the American Psychological Association, 6th Edition","Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",Non Fiction,0.9881736488365052
"Publication Manual of the American Psychological Association, 6th Edition","Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",Non Fiction,0.9837188397720725
Between the World and Me,Alexander Hamilton,Non Fiction,0.9939725452878659
Between the World and Me,Unfreedom of the Press,Non Fiction,0.9789701951616367
Between the World and Me,The Wonderful Things You Will Be,Non Fiction,0.9731765546898106
Between the World and Me,The Wonderful Things You Will Be,Non Fiction,0.9726230646471048
Between the World and Me,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Non Fiction,0.9644346928702786
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9963098150325245
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9953515382770338
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9884306151258624
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9705979754630797
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Non Fiction,0.9634649004537622
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Harry Potter Coloring Book,Non Fiction,0.9923101812750462
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Non Fiction,0.9687937958543006
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…","Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Non Fiction,0.9634827590058893
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Night (Night),Non Fiction,0.9582483661084477
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Creative Haven Owls Coloring Book (Adult Coloring),Non Fiction,0.9580332902206573
Love You Forever,The Very Hungry Caterpillar,Fiction,0.9801531728528702
Love You Forever,The Very Hungry Caterpillar,Fiction,0.974378783952567
Love You Forever,Love You Forever,Fiction,0.9687136725280243
Love You Forever,To Kill a Mockingbird,Fiction,0.9581167786360596
Love You Forever,To Kill a Mockingbird,Fiction,0.9554540005016381
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Non Fiction,0.9697190060328165
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Girl on the Train,Non Fiction,0.9692483978276181
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Handmaid's Tale,Non Fiction,0.9652258898096244
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),Non Fiction,0.9570050296071024
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Gone Girl,Non Fiction,0.9496552574997501
Old School (Diary of a Wimpy Kid #10),The Book with No Pictures,Fiction,0.9898520837912751
Old School (Diary of a Wimpy Kid #10),Creative Haven Owls Coloring Book (Adult Coloring),Fiction,0.9882236109571998
Old School (Diary of a Wimpy Kid #10),Creative Haven Creative Cats Coloring Book (Adult Coloring),Fiction,0.9831543058201254
Old School (Diary of a Wimpy Kid #10),The Going-To-Bed Book,Fiction,0.9750467189687493
Old School (Diary of a Wimpy Kid #10),The Day the Crayons Quit,Fiction,0.9722260474597958
First 100 Words,First 100 Words,Non Fiction,0.9679091559386446
First 100 Words,To Kill a Mockingbird,Non Fiction,0.9650225558922492
First 100 Words,First 100 Words,Non Fiction,0.9553429436143325
First 100 Words,To Kill a Mockingbird,Non Fiction,0.9548440506357343
First 100 Words,Love You Forever,Non Fiction,0.93639502694727
The Wright Brothers,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,0.9938239528960111
The Wright Brothers,Born to Run,Non Fiction,0.9749376767255591
The Wright Brothers,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,0.9648900714821053
The Wright Brothers,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Non Fiction,0.9646760116731686
The Wright Brothers,Double Down (Diary of a Wimpy Kid #11),Non Fiction,0.9593255619523808
"Oh, the Places You'll Go!",Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Fiction,0.9941080485225274
"Oh, the Places You'll Go!","Oh, the Places You'll Go!",Fiction,0.9831405396819869
"Oh, the Places You'll Go!",Wonder,Fiction,0.9804591238005997
"Oh, the Places You'll Go!","Oh, the Places You'll Go!",Fiction,0.980388277966371
"Oh, the Places You'll Go!",The Very Hungry Caterpillar,Fiction,0.977943281805671
Go Set a Watchman: A Novel,The Casual Vacancy,Fiction,0.9703154714818395
Go Set a Watchman: A Novel,StrengthsFinder 2.0,Fiction,0.9638058827889894
Go Set a Watchman: A Novel,StrengthsFinder 2.0,Fiction,0.9620507648180062
Go Set a Watchman: A Novel,Allegiant,Fiction,0.9570566566368893
Go Set a Watchman: A Novel,StrengthsFinder 2.0,Fiction,0.9538863051819875
Mindset: The New Psychology of Success,Adult Coloring Book: Stress Relieving Animal Designs,Non Fiction,0.9640332288534498
Mindset: The New Psychology of Success,Balance (Angie's Extreme Stress Menders),Non Fiction,0.9637209728608978
Mindset: The New Psychology of Success,Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Non Fiction,0.9536708709203213
Mindset: The New Psychology of Success,Mindset: The New Psychology of Success,Non Fiction,0.9481969799540548
Mindset: The New Psychology of Success,"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Non Fiction,0.9316605164609589
Giraffes Can't Dance,Giraffes Can't Dance,Fiction,0.9734404928918622
Giraffes Can't Dance,Dear Zoo: A Lift-the-Flap Book,Fiction,0.9734065457395431
Giraffes Can't Dance,Love You Forever,Fiction,0.9491729532069962
Giraffes Can't Dance,Dear Zoo: A Lift-the-Flap Book,Fiction,0.942784799157217
Giraffes Can't Dance,The Very Hungry Caterpillar,Fiction,0.9335943565929324
The Whole30: The 30-Day Guide to Total Health and Food Freedom,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Non Fiction,0.9662747816822927
The Whole30: The 30-Day Guide to Total Health and Food Freedom,Leonardo da Vinci,Non Fiction,0.9635444943287144
The Whole30: The 30-Day Guide to Total Health and Food Freedom,What Happened,Non Fiction,0.9431769531383192
The Whole30: The 30-Day Guide to Total Health and Food Freedom,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9429523951169655
The Whole30: The 30-Day Guide to Total Health and Food Freedom,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Non Fiction,0.9136526329810096
The Very Hungry Caterpillar,Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Fiction,0.9866611347788667
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9833988689554235
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9807391808181971
The Very Hungry Caterpillar,Love You Forever,Fiction,0.9801531728528702
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.977943281805671
To Kill a Mockingbird,To Kill a Mockingbird,Fiction,0.9877289177220835
To Kill a Mockingbird,To Kill a Mockingbird,Fiction,0.9863516871217763
To Kill a Mockingbird,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9727082174353309
To Kill a Mockingbird,Love You Forever,Fiction,0.9554540005016381
To Kill a Mockingbird,First 100 Words,Fiction,0.9548440506357343
Harry Potter Coloring Book,"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Non Fiction,0.9923101812750462
Harry Potter Coloring Book,Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Non Fiction,0.9624566005223795
Harry Potter Coloring Book,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Non Fiction,0.9490877948856603
Harry Potter Coloring Book,Night (Night),Non Fiction,0.9390782802464127
Harry Potter Coloring Book,Creative Haven Owls Coloring Book (Adult Coloring),Non Fiction,0.9290574031352121
Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),Gone Girl,Fiction,0.9672242080298113
Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Fiction,0.9570050296071024
